kernel_name,total_bytes_read_mb,total_bytes_written_mb,total_bytes_mb,total_flops_m,arithmetic_intensity,num_nodes,count_unique_ops,architecture,power_consumption
18_Matmul_Sum_Max_AvgPool_LogSumExp_LogSumExp.py_variable_multiplier_1.2,729.675,384.037,1113.71,247390.0,254.209,23,8,a100,194.0
1_Conv2D_ReLU_BiasAdd.py_variable_multiplier_1.2,2458.28,1843.54,4301.82,966.898,0.25728,3,3,a100,222.66666666666663
20_ConvTranspose3d_Sum_ResidualAdd_Multiply_ResidualAdd.py_variable_multiplier_1.2,115.707,77.0537,192.761,54116.6,321.286,13,7,a100,203.5
22_Matmul_Scale_ResidualAdd_Clamp_LogSumExp_Mish.py_variable_multiplier_1.2,729.675,384.037,1113.71,247511.0,254.333,15,9,a100,199.5
24_Conv3d_Min_Softmax.py_variable_multiplier_1.2,432.018,388.809,820.827,17796.5,24.812,8,5,a100,99.0
25_Conv2d_Min_Tanh_Tanh.py_variable_multiplier_1.2,3686.48,3072.04,6758.53,966.434,0.16368,3,3,a100,241.33333333333331
26_ConvTranspose3d_Add_HardSwish.py_variable_multiplier_1.2,3917.31,2611.45,6528.76,2053.53,0.36,3,3,a100,199.33333333333331
28_BMM_InstanceNorm_Sum_ResidualAdd_Multiply.py_variable_multiplier_1.2,844.875,460.837,1305.71,603.98,0.52932,4,4,a100,195.0
29_Matmul_Mish_Mish.py_variable_multiplier_1.2,729.675,384.037,1113.71,248115.0,254.954,4,3,a100,196.5
2_ConvTranspose2d_BiasAdd_Clamp_Scaling_Clamp_Divide.py_variable_multiplier_1.2,1843.54,1228.97,3072.51,966.368,0.36,3,3,a100,304.75
31_Conv2d_Min_Add_Multiply.py_variable_multiplier_1.2,2458.28,1843.54,4301.82,966.898,0.25728,3,3,a100,232.33333333333331
32_Conv2d_Scaling_Min.py_variable_multiplier_1.2,4915.88,3686.74,8602.61,1933.27,0.25716,3,3,a100,321.3333333333333
33_Gemm_Scale_BatchNorm.py_variable_multiplier_1.2,729.9,384.15,1114.05,247541.0,254.287,6,3,a100,196.5
35_Conv2d_Subtract_HardSwish_MaxPool_Mish.py_variable_multiplier_1.2,2458.28,1843.54,4301.81,966.898,0.25728,4,4,a100,239.0
36_ConvTranspose2d_Min_Sum_GELU_Add.py_variable_multiplier_1.2,231.076,153.938,385.014,120.796,0.35904,3,3,a100,149.5
38_ConvTranspose3d_AvgPool_Clamp_Softmax_Multiply.py_variable_multiplier_1.2,1843.71,1229.05,3072.76,966.368,0.35988,4,4,a100,228.0
39_Gemm_Scale_BatchNorm.py_variable_multiplier_1.2,1075.35,691.275,1766.62,603.98,0.3912,4,4,a100,304.25
40_Matmul_Scaling_ResidualAdd.py_variable_multiplier_1.2,1075.24,691.219,1766.46,603.98,0.39132,3,3,a100,310.5
41_Gemm_BatchNorm_GELU_ReLU.py_variable_multiplier_1.2,1075.31,691.256,1766.57,603.98,0.39132,4,4,a100,314.75
42_ConvTranspose2d_GlobalAvgPool_BiasAdd_LogSumExp_Sum_Multiply.py_variable_multiplier_1.2,3687.08,2457.94,6145.02,1932.74,0.36,3,3,a100,273.25
43_Conv3d_Max_LogSumExp_ReLU.py_variable_multiplier_1.2,1229.31,921.853,2151.16,483.184,0.25704,4,4,a100,180.0
44_ConvTranspose2d_Multiply_GlobalAvgPool_GlobalAvgPool_Mean.py_variable_multiplier_1.2,231.076,153.938,385.014,120.796,0.35904,3,3,a100,155.0
45_Gemm_Sigmoid_LogSumExp.py_variable_multiplier_1.2,729.647,518.423,1248.07,332.189,0.30456,4,3,a100,295.0
46_Conv2d_Subtract_Tanh_Subtract_AvgPool.py_variable_multiplier_1.2,2458.28,1843.54,4301.81,966.898,0.25728,4,4,a100,239.66666666666663
47_Conv3d_Mish_Tanh.py_variable_multiplier_1.2,1229.31,921.853,2151.16,483.184,0.25704,3,3,a100,249.5
48_Conv3d_Scaling_Tanh_Multiply_Sigmoid.py_variable_multiplier_1.2,844.812,729.606,1574.42,181.194,0.13176,3,3,a100,176.0
49_ConvTranspose3d_Softmax_Sigmoid.py_variable_multiplier_1.2,115.707,77.0534,192.76,56532.5,335.631,6,2,a100,183.5
4_Conv2d_Mish_Mish.py_variable_multiplier_1.2,4915.88,3686.74,8602.61,1933.27,0.25716,3,3,a100,341.0
51_Gemm_Subtract_GlobalAvgPool_LogSumExp_GELU_ResidualAdd.py_variable_multiplier_1.2,844.95,460.875,1305.83,603.98,0.52932,3,3,a100,230.0
52_Conv2d_Activation_BatchNorm.py_variable_multiplier_1.2,1229.48,921.939,2151.42,483.715,0.25728,4,4,a100,217.5
53_Gemm_Scaling_Hardtanh_GELU.py_variable_multiplier_1.2,844.875,460.837,1305.71,603.98,0.52932,5,5,a100,226.66666666666663
54_Conv2d_Multiply_LeakyReLU_GELU.py_variable_multiplier_1.2,3686.74,2457.77,6144.51,1933.0,0.36,4,4,a100,259.3333333333333
55_Matmul_MaxPool_Sum_Scale.py_variable_multiplier_1.2,9888.3,4953.75,14842.0,494788.0,38.151,15,8,a100,272.0
56_Matmul_Sigmoid_Sum.py_variable_multiplier_1.2,9888.3,4953.75,14842.0,494841.0,38.1551,8,6,a100,270.3333333333333
57_Conv2d_ReLU_HardSwish.py_variable_multiplier_1.2,768.043,691.221,1459.26,120.829,0.0948,3,3,a100,185.5
58_ConvTranspose3d_LogSumExp_HardSwish_Subtract_Clamp.py_variable_multiplier_1.2,86.412,57.606,144.018,10351.4,82.2556,19,11,a100,222.0
59_Matmul_Swish_Scaling.py_variable_multiplier_1.2,9888.3,4953.75,14842.0,494871.0,38.1575,6,5,a100,269.0
5_ConvTranspose2d_Subtract_Tanh.py_variable_multiplier_1.2,1843.8,1229.1,3072.9,966.368,0.35988,3,3,a100,303.75
61_ConvTranspose3d_ReLU_GroupNorm.py_variable_multiplier_1.2,462.827,308.214,771.041,241.592,0.35856,5,5,a100,214.5
63_Gemm_ReLU_Divide.py_variable_multiplier_1.2,729.675,384.037,1113.71,247451.0,254.271,5,5,a100,195.0
64_Gemm_LogSumExp_LeakyReLU_LeakyReLU_GELU_GELU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247390.0,254.209,14,7,a100,195.0
65_Conv2d_AvgPool_Sigmoid_Sum.py_variable_multiplier_1.2,6912.04,6220.82,13132.9,1087.2,0.09468,4,4,a100,305.8
66_Matmul_Dropout_Softmax.py_variable_multiplier_1.2,2486.55,1248.08,3734.62,123733.0,37.9157,7,4,a100,167.5
67_Conv2d_GELU_GlobalAvgPool.py_variable_multiplier_1.2,3072.04,2764.82,5836.86,483.217,0.0948,3,3,a100,264.6666666666667
69_Conv2d_HardSwish_ReLU.py_variable_multiplier_1.2,768.043,691.221,1459.26,120.829,0.0948,3,3,a100,161.5
6_Conv3d_Softmax_MaxPool_MaxPool.py_variable_multiplier_1.2,211.212,182.406,393.618,8001.86,23.2646,9,4,a100,99.0
70_Gemm_Sigmoid_Scaling_ResidualAdd.py_variable_multiplier_1.2,729.675,384.037,1113.71,247571.0,254.395,7,6,a100,194.5
71_Conv2d_Divide_LeakyReLU.py_variable_multiplier_1.2,768.043,691.221,1459.26,120.829,0.0948,3,3,a100,99.0
72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py_variable_multiplier_1.2,86.4124,57.6061,144.018,13716.1,108.992,8,2,a100,201.66666666666663
73_Conv2d_BatchNorm_Scaling.py_variable_multiplier_1.2,768.044,691.222,1459.27,120.829,0.0948,4,4,a100,171.0
74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py_variable_multiplier_1.2,57.7272,38.4636,96.1907,14284.1,169.942,9,3,a100,99.0
76_Gemm_Add_ReLU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247451.0,254.271,6,5,a100,196.0
77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py_variable_multiplier_1.2,239.778,158.289,398.068,120.796,0.34728,5,5,a100,291.0
78_ConvTranspose3d_Max_Max_Sum.py_variable_multiplier_1.2,232.744,154.772,387.516,120.796,0.35676,5,4,a100,316.4
79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py_variable_multiplier_1.2,211.212,182.406,393.618,8273.66,24.055,13,6,a100,100.0
7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd.py_variable_multiplier_1.2,1843.26,1536.03,3379.3,483.184,0.16368,3,3,a100,214.5
80_Gemm_Max_Subtract_GELU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247390.0,254.209,14,8,a100,193.5
81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py_variable_multiplier_1.2,729.675,384.037,1113.71,247873.0,254.705,13,8,a100,198.5
82_Conv2d_Tanh_Scaling_BiasAdd_Max.py_variable_multiplier_1.2,3072.04,2764.82,5836.87,483.217,0.0948,4,4,a100,268.25
84_Gemm_BatchNorm_Scaling_Softmax.py_variable_multiplier_1.2,729.825,384.113,1113.94,247692.0,254.468,8,3,a100,196.0
85_Conv2d_GroupNorm_Scale_MaxPool_Clamp.py_variable_multiplier_1.2,768.045,691.222,1459.27,120.829,0.0948,5,5,a100,99.0
86_Matmul_Divide_GELU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247843.0,254.674,6,5,a100,197.5
87_Conv2d_Subtract_Subtract_Mish.py_variable_multiplier_1.2,3072.04,2764.82,5836.86,483.217,0.0948,3,3,a100,292.3333333333333
89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py_variable_multiplier_1.2,86.4121,57.6061,144.018,11241.6,89.3287,22,10,a100,195.0
8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum.py_variable_multiplier_1.2,1228.83,921.616,2150.45,483.184,0.25716,5,5,a100,180.5
90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py_variable_multiplier_1.2,3072.13,2764.86,5836.99,483.184,0.09468,3,3,a100,269.75
91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py_variable_multiplier_1.2,462.002,307.801,769.803,241.592,0.35916,3,3,a100,246.66666666666663
92_Conv2d_GroupNorm_Tanh_HardSwish_ResidualAdd_LogSumExp.py_variable_multiplier_1.2,768.044,691.222,1459.27,120.829,0.0948,6,6,a100,173.66666666666666
93_ConvTranspose2d_Add_Min_GELU_Multiply.py_variable_multiplier_1.2,462.001,307.801,769.802,241.592,0.35916,3,3,a100,225.33333333333331
95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py_variable_multiplier_1.2,729.75,384.075,1113.83,248236.0,255.052,13,9,a100,200.5
96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py_variable_multiplier_1.2,86.412,57.606,144.018,10797.9,85.8035,11,5,a100,186.0
97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py_variable_multiplier_1.2,729.825,384.113,1113.94,247722.0,254.499,11,7,a100,200.0
98_Matmul_AvgPool_GELU_Scale_Max.py_variable_multiplier_1.2,729.675,384.037,1113.71,247422.0,254.242,15,8,a100,196.0
99_Matmul_GELU_Softmax.py_variable_multiplier_1.2,729.675,384.037,1113.71,247964.0,254.798,7,5,a100,195.5
9_Matmul_Subtract_Multiply_ReLU.py_variable_multiplier_1.2,729.675,384.037,1113.71,247481.0,254.302,8,6,a100,197.0
100_ConvTranspose3d_Clamp_Min_Divide.py_variable_multiplier_1.3,844.595,562.697,1407.29,441.66,0.38909,3,3,a100,312.2
10_ConvTranspose2d_MaxPool_Hardtanh_Mean_Tanh.py_variable_multiplier_1.3,5990.77,3328.18,9318.95,4187.59,0.55705,5,5,a100,306.0
12_Gemm_Multiply_LeakyReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268104.0,275.494,6,4,a100,181.0
13_ConvTranspose3d_Mean_Add_Softmax_Tanh_Scaling.py_variable_multiplier_1.3,1997.08,1331.34,3328.41,1046.9,0.39,3,3,a100,319.75
14_Gemm_Divide_Sum_Scaling.py_variable_multiplier_1.3,790.4,416.0,1206.4,536045.0,550.875,12,8,a100,179.33333333333334
15_ConvTranspose3d_BatchNorm_Subtract.py_variable_multiplier_1.3,62.5381,41.669,104.207,15361.6,182.76,13,6,a100,143.5
16_ConvTranspose2d_Mish_Add_Hardtanh_Scaling.py_variable_multiplier_1.3,1997.17,1331.38,3328.55,1046.9,0.39,3,3,a100,305.25
17_Conv2d_InstanceNorm_Divide.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,a100,253.66666666666663
18_Matmul_Sum_Max_AvgPool_LogSumExp_LogSumExp.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,23,8,a100,179.0
1_Conv2D_ReLU_BiasAdd.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,3,3,a100,232.33333333333331
20_ConvTranspose3d_Sum_ResidualAdd_Multiply_ResidualAdd.py_variable_multiplier_1.3,125.35,83.4748,208.825,58626.3,348.06,13,7,a100,208.0
22_Matmul_Scale_ResidualAdd_Clamp_LogSumExp_Mish.py_variable_multiplier_1.3,790.481,416.041,1206.52,268137.0,275.527,15,9,a100,182.66666666666663
24_Conv3d_Min_Softmax.py_variable_multiplier_1.3,468.019,421.21,889.229,19279.5,26.8797,8,5,a100,98.0
25_Conv2d_Min_Tanh_Tanh.py_variable_multiplier_1.3,3993.69,3328.05,7321.74,1046.97,0.17732,3,3,a100,290.0
26_ConvTranspose3d_Add_HardSwish.py_variable_multiplier_1.3,4243.75,2829.07,7072.82,2224.66,0.39,3,3,a100,232.66666666666663
27_Conv3d_HardSwish_GroupNorm_Mean.py_variable_multiplier_1.3,1830.43,1580.82,3411.25,392.587,0.14274,4,4,a100,233.75
28_BMM_InstanceNorm_Sum_ResidualAdd_Multiply.py_variable_multiplier_1.3,915.281,499.241,1414.52,654.311,0.57343,4,4,a100,184.33333333333331
29_Matmul_Mish_Mish.py_variable_multiplier_1.3,790.481,416.041,1206.52,268791.0,276.2,4,3,a100,183.33333333333331
2_ConvTranspose2d_BiasAdd_Clamp_Scaling_Clamp_Divide.py_variable_multiplier_1.3,1997.17,1331.38,3328.55,1046.9,0.39,3,3,a100,316.25
31_Conv2d_Min_Add_Multiply.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,3,3,a100,240.66666666666663
32_Conv2d_Scaling_Min.py_variable_multiplier_1.3,5325.53,3993.97,9319.5,2094.37,0.27859,3,3,a100,298.0
33_Gemm_Scale_BatchNorm.py_variable_multiplier_1.3,790.725,416.163,1206.89,268170.0,275.477,6,3,a100,206.5
35_Conv2d_Subtract_HardSwish_MaxPool_Mish.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,a100,250.0
36_ConvTranspose2d_Min_Sum_GELU_Add.py_variable_multiplier_1.3,250.333,166.766,417.099,130.862,0.38896,3,3,a100,153.5
38_ConvTranspose3d_AvgPool_Clamp_Softmax_Multiply.py_variable_multiplier_1.3,1997.35,1331.47,3328.82,1046.9,0.38987,4,4,a100,233.0
39_Gemm_Scale_BatchNorm.py_variable_multiplier_1.3,1164.96,748.881,1913.84,654.311,0.4238,4,4,a100,351.5
40_Matmul_Scaling_ResidualAdd.py_variable_multiplier_1.3,1164.84,748.82,1913.66,654.311,0.42393,3,3,a100,353.0
41_Gemm_BatchNorm_GELU_ReLU.py_variable_multiplier_1.3,1164.92,748.861,1913.78,654.311,0.42393,4,4,a100,350.5
42_ConvTranspose2d_GlobalAvgPool_BiasAdd_LogSumExp_Sum_Multiply.py_variable_multiplier_1.3,3994.33,2662.77,6657.1,2093.8,0.39,3,3,a100,291.0
43_Conv3d_Max_LogSumExp_ReLU.py_variable_multiplier_1.3,1331.75,998.675,2330.42,523.449,0.27846,4,4,a100,247.33333333333331
44_ConvTranspose2d_Multiply_GlobalAvgPool_GlobalAvgPool_Mean.py_variable_multiplier_1.3,250.333,166.766,417.099,130.862,0.38896,3,3,a100,159.5
45_Gemm_Sigmoid_LogSumExp.py_variable_multiplier_1.3,790.451,561.625,1352.08,359.871,0.32994,4,3,a100,303.0
46_Conv2d_Subtract_Tanh_Subtract_AvgPool.py_variable_multiplier_1.3,2663.13,1997.17,4660.3,1047.47,0.27872,4,4,a100,268.6666666666667
47_Conv3d_Mish_Tanh.py_variable_multiplier_1.3,1331.75,998.675,2330.42,523.449,0.27846,3,3,a100,246.66666666666663
48_Conv3d_Scaling_Tanh_Multiply_Sigmoid.py_variable_multiplier_1.3,915.213,790.407,1705.62,196.293,0.14274,3,3,a100,184.5
49_ConvTranspose3d_Softmax_Sigmoid.py_variable_multiplier_1.3,125.349,83.4746,208.824,61243.5,363.6,6,2,a100,194.5
4_Conv2d_Mish_Mish.py_variable_multiplier_1.3,5325.53,3993.97,9319.5,2094.37,0.27859,3,3,a100,324.5
51_Gemm_Subtract_GlobalAvgPool_LogSumExp_GELU_ResidualAdd.py_variable_multiplier_1.3,915.363,499.281,1414.64,654.311,0.57343,3,3,a100,250.0
52_Conv2d_Activation_BatchNorm.py_variable_multiplier_1.3,1331.94,998.768,2330.7,524.024,0.27872,4,4,a100,182.0
53_Gemm_Scaling_Hardtanh_GELU.py_variable_multiplier_1.3,915.281,499.241,1414.52,654.311,0.57343,5,5,a100,250.0
54_Conv2d_Multiply_LeakyReLU_GELU.py_variable_multiplier_1.3,3993.97,2662.58,6656.55,2094.08,0.39,4,4,a100,306.6666666666667
55_Matmul_MaxPool_Sum_Scale.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536020.0,41.3302,15,8,a100,310.0
56_Matmul_Sigmoid_Sum.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536077.0,41.3347,8,6,a100,311.6666666666667
57_Conv2d_ReLU_HardSwish.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,a100,193.5
58_ConvTranspose3d_LogSumExp_HardSwish_Subtract_Clamp.py_variable_multiplier_1.3,93.613,62.4065,156.019,11214.1,89.1102,19,11,a100,220.0
59_Matmul_Swish_Scaling.py_variable_multiplier_1.3,10712.3,5366.56,16078.9,536110.0,41.3373,6,5,a100,270.25
5_ConvTranspose2d_Subtract_Tanh.py_variable_multiplier_1.3,1997.45,1331.53,3328.98,1046.9,0.38987,3,3,a100,311.0
60_ConvTranspose3d_Swish_GroupNorm_HardSwish.py_variable_multiplier_1.3,93.6134,62.4066,156.02,28289.1,224.793,7,5,a100,240.0
63_Gemm_ReLU_Divide.py_variable_multiplier_1.3,790.481,416.041,1206.52,268071.0,275.46,5,5,a100,186.5
64_Gemm_LogSumExp_LeakyReLU_LeakyReLU_GELU_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,14,7,a100,183.0
65_Conv2d_AvgPool_Sigmoid_Sum.py_variable_multiplier_1.3,7488.05,6739.22,14227.3,1177.8,0.10257,4,4,a100,328.0
66_Matmul_Dropout_Softmax.py_variable_multiplier_1.3,2693.76,1352.08,4045.84,134044.0,41.0753,7,4,a100,180.0
67_Conv2d_GELU_GlobalAvgPool.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,3,3,a100,249.25
69_Conv2d_HardSwish_ReLU.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,a100,175.0
6_Conv3d_Softmax_MaxPool_MaxPool.py_variable_multiplier_1.3,228.813,197.607,426.419,8668.68,25.2034,9,4,a100,98.0
70_Gemm_Sigmoid_Scaling_ResidualAdd.py_variable_multiplier_1.3,790.481,416.041,1206.52,268202.0,275.595,7,6,a100,173.66666666666666
71_Conv2d_Divide_LeakyReLU.py_variable_multiplier_1.3,832.046,748.823,1580.87,130.898,0.1027,3,3,a100,176.5
72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py_variable_multiplier_1.3,93.6134,62.4066,156.02,14859.1,118.074,8,2,a100,182.75
73_Conv2d_BatchNorm_Scaling.py_variable_multiplier_1.3,832.048,748.824,1580.87,130.898,0.1027,4,4,a100,190.0
74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py_variable_multiplier_1.3,62.5378,41.6689,104.207,15474.5,184.104,9,3,a100,98.0
76_Gemm_Add_ReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268071.0,275.46,6,5,a100,181.33333333333331
77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py_variable_multiplier_1.3,259.76,171.48,431.24,130.862,0.37622,5,5,a100,288.5
78_ConvTranspose3d_Max_Max_Sum.py_variable_multiplier_1.3,252.14,167.67,419.81,130.862,0.38649,5,4,a100,323.54545454545456
79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py_variable_multiplier_1.3,228.813,197.607,426.42,8963.14,26.0595,13,6,a100,98.0
7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd.py_variable_multiplier_1.3,1996.87,1664.03,3660.9,523.449,0.17732,3,3,a100,266.0
80_Gemm_Max_Subtract_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268006.0,275.393,14,8,a100,179.0
81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py_variable_multiplier_1.3,790.481,416.041,1206.52,268529.0,275.931,13,8,a100,182.66666666666663
82_Conv2d_Tanh_Scaling_BiasAdd_Max.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,4,4,a100,301.5
83_Conv3d_GroupNorm_Min_Clamp_Dropout.py_variable_multiplier_1.3,915.213,790.407,1705.62,196.293,0.14274,5,5,a100,182.5
84_Gemm_BatchNorm_Scaling_Softmax.py_variable_multiplier_1.3,790.644,416.122,1206.77,268333.0,275.673,8,3,a100,171.33333333333334
86_Matmul_Divide_GELU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268497.0,275.897,6,5,a100,170.33333333333334
87_Conv2d_Subtract_Subtract_Mish.py_variable_multiplier_1.3,3328.05,2995.22,6323.27,523.485,0.1027,3,3,a100,292.0
89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py_variable_multiplier_1.3,93.6131,62.4066,156.02,12178.4,96.7728,22,10,a100,182.5
8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum.py_variable_multiplier_1.3,1331.23,998.417,2329.65,523.449,0.27859,5,5,a100,191.0
90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py_variable_multiplier_1.3,3328.14,2995.27,6323.41,523.449,0.10257,3,3,a100,308.75
91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py_variable_multiplier_1.3,500.503,333.451,833.954,261.725,0.38909,3,3,a100,221.75
93_ConvTranspose2d_Add_Min_GELU_Multiply.py_variable_multiplier_1.3,500.501,333.451,833.952,261.725,0.38909,3,3,a100,264.6666666666667
95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py_variable_multiplier_1.3,790.562,416.081,1206.64,268922.0,276.306,13,9,a100,175.0
96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py_variable_multiplier_1.3,93.613,62.4065,156.019,11697.7,92.9538,11,5,a100,187.33333333333331
97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py_variable_multiplier_1.3,790.644,416.122,1206.77,268366.0,275.707,11,7,a100,175.66666666666666
98_Matmul_AvgPool_GELU_Scale_Max.py_variable_multiplier_1.3,790.481,416.041,1206.52,268041.0,275.429,15,8,a100,180.0
99_Matmul_GELU_Softmax.py_variable_multiplier_1.3,790.481,416.041,1206.52,268628.0,276.032,7,5,a100,173.0
9_Matmul_Subtract_Multiply_ReLU.py_variable_multiplier_1.3,790.481,416.041,1206.52,268104.0,275.494,8,6,a100,180.0
10_3D_tensor_matrix_multiplication.py_variable_multiplier_0.8,321.6,214.4,536.0,63057.5,89.7557,1,1,h100,124.0
11_4D_tensor_matrix_multiplication.py_variable_multiplier_0.8,2459.4,1639.6,4099.0,93972.4,17.4909,4,3,h100,187.25
12_Matmul_with_diagonal_matrices_.py_variable_multiplier_0.8,153.638,102.425,256.062,40.2624,0.12,3,3,h100,124.0
13_Matmul_for_symmetric_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180067.0,268.32,1,1,h100,124.0
14_Matmul_for_upper_triangular_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180107.0,268.38,3,3,h100,124.0
15_Matmul_for_lower_triangular_matrices.py_variable_multiplier_0.8,307.2,204.8,512.0,180107.0,268.38,3,3,h100,124.0
16_Matmul_with_transposed_A.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,2,2,h100,124.0
17_Matmul_with_transposed_B.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,2,2,h100,124.0
18_Matmul_with_transposed_both.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,3,2,h100,124.0
19_ReLU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,3865.47,0.12,1,1,h100,125.0
1_Square_matrix_multiplication_.py_variable_multiplier_0.8,307.2,204.8,512.0,180067.0,268.32,1,1,h100,124.0
20_LeakyReLU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,7730.94,0.24,2,2,h100,124.0
21_Sigmoid.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,15461.9,0.48,1,1,h100,124.0
22_Tanh.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,23192.8,0.72,1,1,h100,126.0
23_Softmax.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,3,2,h100,258.0
24_LogSoftmax.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,3,2,h100,246.0
25_Swish.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,19327.4,0.6,2,2,h100,274.25
26_GELU_.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,54116.6,1.68,2,2,h100,124.0
27_SELU_.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,38654.7,1.2,1,1,h100,124.0
28_HardSigmoid.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,11596.4,0.36,1,1,h100,152.0
29_Softplus.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,23192.8,0.72,3,2,h100,124.0
2_Standard_matrix_multiplication_.py_variable_multiplier_0.8,460.8,307.2,768.0,146915.0,145.947,1,1,h100,124.0
30_Softsign.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,11596.4,0.36,5,4,h100,256.66666666666663
31_ELU.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,30923.8,0.96,4,2,h100,125.0
32_HardTanh.py_variable_multiplier_0.8,14745.6,9830.4,24576.0,7730.94,0.24,3,2,h100,124.0
33_BatchNorm.py_variable_multiplier_0.8,9830.4,6553.6,16384.0,5153.96,0.24,3,3,h100,181.75
34_InstanceNorm.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,18038.9,0.48,2,2,h100,232.0
36_RMSNorm_.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,46224.6,1.23,12,7,h100,276.0
37_FrobeniusNorm_.py_variable_multiplier_0.8,17203.2,11468.8,28672.0,4510.02,0.12,6,3,h100,125.0
38_L1Norm_.py_variable_multiplier_0.8,19660.5,13107.0,32767.5,10310.1,0.24008,7,5,h100,314.0
39_L2Norm_.py_variable_multiplier_0.8,19660.5,13107.0,32767.5,5157.34,0.12008,7,4,h100,284.0
3_Batched_matrix_multiplication.py_variable_multiplier_0.8,3072.0,2048.0,5120.0,113451.0,16.9056,1,1,h100,164.0
40_LayerNorm.py_variable_multiplier_0.8,665.6,435.2,1100.8,322.123,0.22328,3,3,h100,130.0
41_Max_Pooling_1D.py_variable_multiplier_0.8,7372.8,4915.2,12288.0,1929.29,0.11976,2,2,h100,233.0
42_Max_Pooling_2D.py_variable_multiplier_0.8,3379.2,1740.8,5120.0,1251.41,0.18648,2,2,h100,125.0
